Day,Entry Time,Exit Time,Meal Type,Number of People,Time Spent (minutes),Bill Amount ($),Gender,Table Location,Reservation,Customer Satisfaction,Live Music,Age Group,Weather Condition
Sunday,18:20,20:45,Dinner,4,145,135.05,Female,Window,FALSE,1,TRUE,65+,Snowy
Sunday,12:09,14:10,Lunch,6,121,84.22,Female,Window,FALSE,2,TRUE,46-55,Cloudy
Tuesday,22:30,22:19,Dinner,4,49,62.06,Male,Patio,FALSE,1,TRUE,36-45,Sunny
Tuesday,11:35,11:20,Dinner,4,45,63.5,Male,Window,FALSE,5,TRUE,46-55,Rainy
Sunday,12:16,13:17,Breakfast,2,61,74.42,Female,Window,TRUE,2,TRUE,46-55,Rainy
Sunday,12:06,12:57,Breakfast,5,51,94.51,Female,Patio,TRUE,5,FALSE,18-25,Sunny
Monday,10:09,11:12,Dinner,1,63,79.36,Male,Window,TRUE,1,FALSE,46-55,Sunny
Tuesday,16:28,18:10,Lunch,5,162,140.75,Other,Center,TRUE,2,TRUE,56-65,Cloudy
Tuesday,10:13,12:25,Breakfast,1,132,85.46,Female,Window,FALSE,2,FALSE,46-55,Sunny
Thursday,14:14,16:38,Dinner,1,144,109.1,Female,Patio,FALSE,3,FALSE,18-25,Snowy
Friday,20:29,21:23,Breakfast,6,114,109.72,Male,Window,FALSE,5,FALSE,65+,Rainy
Monday,14:39,16:44,Dinner,1,125,108.59,Male,Center,TRUE,4,FALSE,56-65,Cloudy
Saturday,21:42,21:29,Breakfast,4,47,51.8,Other,Window,TRUE,5,FALSE,26-35,Cloudy
Sunday,19:11,19:58,Lunch,6,47,41.96,Male,Patio,FALSE,5,FALSE,26-35,Rainy
Saturday,08:57,09:04,Dinner,6,67,92.17,Male,Center,FALSE,1,TRUE,65+,Rainy
Saturday,14:05,15:49,Lunch,6,104,91.05,Other,Window,FALSE,2,FALSE,65+,Rainy
Saturday,15:18,17:36,Breakfast,5,138,98.54,Female,Window,FALSE,3,TRUE,56-65,Rainy
Tuesday,08:28,09:34,Breakfast,1,66,78.33,Male,Patio,FALSE,2,FALSE,36-45,Sunny
Tuesday,19:18,21:53,Lunch,2,155,125.95,Female,Window,FALSE,1,FALSE,56-65,Sunny
Sunday,18:14,19:53,Lunch,3,99,100.71,Other,Window,TRUE,2,TRUE,56-65,Rainy
Sunday,09:55,11:28,Dinner,4,153,107.71,Male,Patio,TRUE,2,FALSE,36-45,Snowy
Thursday,20:42,22:58,Breakfast,1,136,142.01,Female,Patio,TRUE,1,TRUE,36-45,Cloudy
Saturday,18:40,18:39,Breakfast,3,59,54.62,Male,Window,TRUE,4,FALSE,36-45,Snowy
Wednesday,20:28,22:10,Dinner,2,162,154.35,Female,Patio,TRUE,2,TRUE,65+,Cloudy
Monday,08:57,09:54,Lunch,6,117,118.71,Male,Patio,TRUE,1,TRUE,36-45,Snowy
Saturday,19:19,19:05,Breakfast,4,46,90.02,Male,Center,TRUE,4,FALSE,46-55,Rainy
Monday,17:31,19:58,Breakfast,3,147,125.56,Other,Window,TRUE,1,TRUE,56-65,Cloudy
Thursday,18:16,19:03,Dinner,1,107,108.26,Female,Window,TRUE,1,FALSE,26-35,Rainy
Wednesday,11:38,11:19,Lunch,4,41,55.77,Male,Patio,TRUE,2,FALSE,56-65,Rainy
Tuesday,16:09,17:55,Breakfast,6,106,75.98,Other,Center,TRUE,3,FALSE,36-45,Rainy
Tuesday,10:28,10:17,Breakfast,2,49,45.05,Male,Center,TRUE,2,FALSE,65+,Snowy
Sunday,11:15,12:34,Dinner,3,79,95.55,Male,Center,TRUE,3,TRUE,56-65,Snowy
Friday,13:43,14:44,Breakfast,6,61,89.99,Male,Patio,TRUE,3,TRUE,56-65,Rainy
Monday,08:41,10:43,Dinner,1,122,86.25,Male,Window,FALSE,1,FALSE,18-25,Sunny
Thursday,10:34,11:33,Breakfast,2,119,82.09,Female,Patio,TRUE,3,FALSE,46-55,Rainy
Friday,12:41,13:38,Lunch,3,117,114.08,Other,Center,TRUE,1,TRUE,46-55,Rainy
Monday,13:13,15:34,Breakfast,4,141,178.03,Other,Center,TRUE,4,TRUE,65+,Rainy
Friday,09:00,09:43,Breakfast,3,43,50.59,Other,Window,TRUE,1,TRUE,56-65,Rainy
Sunday,09:34,09:19,Breakfast,2,45,55.21,Other,Window,FALSE,3,FALSE,36-45,Cloudy
Saturday,18:17,19:55,Dinner,2,98,93.45,Male,Patio,FALSE,1,FALSE,26-35,Cloudy
Monday,11:03,12:16,Breakfast,6,73,67.69,Male,Patio,FALSE,3,FALSE,26-35,Rainy
Monday,11:21,11:53,Lunch,3,32,66.74,Other,Patio,TRUE,3,FALSE,36-45,Snowy
Tuesday,20:53,20:35,Lunch,2,42,48.52,Female,Window,FALSE,3,TRUE,56-65,Cloudy
Monday,16:37,17:42,Breakfast,3,65,74.62,Other,Center,TRUE,4,FALSE,46-55,Sunny
Saturday,14:17,15:55,Dinner,3,98,85.6,Female,Window,TRUE,3,FALSE,18-25,Sunny
Monday,12:28,12:19,Lunch,5,51,73.5,Other,Patio,TRUE,3,FALSE,36-45,Cloudy
Monday,15:36,15:26,Breakfast,3,50,43.89,Female,Center,FALSE,3,TRUE,18-25,Cloudy
Sunday,16:37,17:31,Lunch,4,114,120.19,Male,Window,FALSE,1,TRUE,65+,Sunny
Sunday,17:32,18:33,Dinner,1,61,68.5,Other,Window,FALSE,3,FALSE,46-55,Sunny
Saturday,19:07,21:02,Breakfast,1,175,126.77,Female,Patio,FALSE,5,FALSE,65+,Cloudy
Monday,08:00,09:32,Dinner,4,92,68.51,Male,Window,FALSE,1,FALSE,26-35,Snowy
Friday,22:50,22:30,Breakfast,3,40,90.23,Male,Center,FALSE,4,TRUE,26-35,Snowy
Sunday,15:53,16:53,Breakfast,5,60,83.48,Other,Patio,FALSE,4,FALSE,56-65,Cloudy
Tuesday,14:12,16:55,Lunch,3,163,135.16,Other,Patio,FALSE,4,TRUE,46-55,Rainy
Sunday,22:53,23:10,Breakfast,1,77,88.48,Other,Patio,TRUE,2,FALSE,65+,Snowy
Saturday,20:59,20:35,Dinner,5,36,68.58,Male,Window,FALSE,4,FALSE,36-45,Rainy
Friday,20:14,22:56,Breakfast,3,162,126.24,Other,Patio,FALSE,3,TRUE,65+,Cloudy
Saturday,20:31,20:11,Breakfast,5,40,64.99,Other,Patio,FALSE,3,FALSE,18-25,Cloudy
Saturday,17:57,19:28,Lunch,2,151,118.47,Male,Window,FALSE,5,FALSE,46-55,Sunny
Monday,14:52,15:48,Lunch,2,116,134.27,Other,Patio,TRUE,5,FALSE,56-65,Sunny
Saturday,17:39,19:33,Lunch,2,174,133.61,Male,Window,TRUE,2,TRUE,18-25,Snowy
Wednesday,17:58,19:40,Dinner,6,162,122.8,Other,Center,TRUE,2,TRUE,36-45,Rainy
Friday,13:21,14:40,Dinner,6,79,89.63,Female,Patio,TRUE,1,TRUE,18-25,Rainy
Monday,15:32,16:57,Dinner,3,85,75.99,Female,Window,FALSE,1,TRUE,26-35,Rainy
Saturday,21:51,22:59,Dinner,4,68,56.82,Female,Window,TRUE,3,TRUE,65+,Rainy
Friday,17:37,19:01,Breakfast,1,144,147.69,Female,Patio,TRUE,2,TRUE,56-65,Cloudy
Tuesday,18:22,19:52,Breakfast,5,90,61.21,Male,Center,TRUE,1,FALSE,18-25,Sunny
Wednesday,16:12,18:21,Lunch,6,129,90.01,Male,Patio,TRUE,2,FALSE,26-35,Snowy
Wednesday,18:54,19:47,Lunch,6,113,104.46,Male,Center,FALSE,5,FALSE,46-55,Sunny
Friday,17:02,18:24,Lunch,4,82,86.52,Female,Patio,FALSE,4,FALSE,26-35,Sunny
Saturday,12:33,14:14,Breakfast,4,161,130.83,Female,Window,FALSE,4,FALSE,36-45,Rainy
Sunday,09:00,11:30,Lunch,3,150,107.16,Female,Center,FALSE,1,TRUE,18-25,Snowy
Wednesday,09:36,10:52,Dinner,2,76,107.25,Female,Center,FALSE,4,TRUE,65+,Snowy
Friday,10:23,11:07,Dinner,3,104,106.81,Other,Patio,FALSE,2,TRUE,18-25,Rainy
Friday,11:36,11:25,Breakfast,5,49,78.34,Male,Center,TRUE,3,TRUE,65+,Snowy
Sunday,12:00,14:34,Breakfast,2,154,136.29,Female,Patio,TRUE,3,FALSE,46-55,Snowy
Saturday,19:09,21:09,Lunch,2,120,130.09,Male,Patio,TRUE,1,TRUE,26-35,Snowy
Thursday,13:44,14:33,Breakfast,3,109,82.49,Male,Window,TRUE,1,FALSE,56-65,Snowy
Tuesday,19:50,20:10,Dinner,3,80,98.63,Other,Window,FALSE,5,TRUE,26-35,Sunny
Thursday,12:09,13:38,Dinner,5,89,91.17,Male,Patio,TRUE,4,FALSE,36-45,Sunny
Thursday,20:24,22:23,Breakfast,3,179,147.32,Other,Patio,TRUE,1,TRUE,18-25,Snowy
Thursday,15:43,17:33,Lunch,1,170,130.22,Male,Center,FALSE,3,FALSE,65+,Sunny
Wednesday,09:39,11:21,Dinner,3,162,110.92,Female,Window,FALSE,1,FALSE,26-35,Cloudy
Monday,20:00,21:14,Dinner,3,74,74.68,Other,Patio,FALSE,3,FALSE,18-25,Sunny
Sunday,16:26,16:06,Breakfast,5,40,73.66,Other,Patio,FALSE,4,TRUE,26-35,Snowy
Monday,22:25,24:39:00,Breakfast,4,134,115.48,Female,Center,TRUE,4,FALSE,26-35,Cloudy
Sunday,20:13,20:57,Dinner,6,44,60.54,Male,Window,TRUE,1,FALSE,46-55,Rainy
Friday,10:45,11:07,Dinner,5,82,88.08,Other,Patio,TRUE,2,TRUE,46-55,Cloudy
Saturday,21:52,22:01,Lunch,1,69,97.46,Female,Center,TRUE,4,TRUE,18-25,Cloudy
Sunday,19:47,21:58,Breakfast,1,131,88.4,Male,Window,FALSE,3,FALSE,26-35,Cloudy
Thursday,09:05,11:20,Breakfast,2,135,138.9,Other,Patio,TRUE,5,TRUE,36-45,Cloudy
Tuesday,12:54,12:28,Breakfast,3,34,35.98,Other,Patio,FALSE,1,FALSE,56-65,Cloudy
Thursday,21:20,21:56,Dinner,5,36,88.76,Female,Window,FALSE,4,TRUE,56-65,Snowy
Thursday,22:09,23:43,Dinner,2,94,116.84,Male,Center,FALSE,5,TRUE,46-55,Snowy
Friday,21:09,21:05,Breakfast,5,56,104.6,Female,Window,TRUE,5,TRUE,18-25,Snowy
Saturday,08:41,10:21,Breakfast,1,160,131.06,Male,Window,TRUE,3,TRUE,36-45,Cloudy
Wednesday,17:29,18:04,Breakfast,4,95,65.16,Female,Window,TRUE,2,FALSE,56-65,Cloudy
Tuesday,14:52,16:07,Breakfast,6,135,144.81,Other,Patio,TRUE,4,TRUE,36-45,Rainy
Wednesday,17:30,18:16,Dinner,1,106,92.67,Female,Center,TRUE,2,FALSE,26-35,Sunny
Tuesday,20:44,20:23,Dinner,5,39,51.96,Female,Window,TRUE,1,FALSE,36-45,Cloudy
Sunday,09:55,11:38,Breakfast,4,163,122.84,Other,Window,FALSE,1,TRUE,46-55,Sunny
Monday,19:06,20:17,Breakfast,5,71,72.27,Female,Window,TRUE,5,TRUE,56-65,Snowy
Saturday,12:42,14:26,Lunch,6,164,163.46,Male,Patio,FALSE,4,TRUE,26-35,Snowy
Tuesday,09:12,10:20,Lunch,2,68,50.96,Male,Window,FALSE,1,TRUE,36-45,Sunny
Wednesday,20:19,22:48,Lunch,1,149,119.89,Male,Center,TRUE,2,TRUE,26-35,Rainy
Monday,21:41,23:36,Breakfast,6,175,172.02,Other,Patio,TRUE,5,TRUE,26-35,Rainy
Sunday,08:44,09:26,Lunch,6,102,123.78,Male,Window,FALSE,4,TRUE,36-45,Sunny
Saturday,21:19,22:14,Breakfast,4,115,103.54,Other,Patio,TRUE,4,FALSE,36-45,Sunny
Thursday,19:32,21:19,Lunch,6,167,173.74,Other,Patio,TRUE,4,TRUE,26-35,Cloudy
Tuesday,22:35,24:26:00,Lunch,6,171,120.84,Other,Window,FALSE,1,TRUE,56-65,Sunny
Thursday,09:10,09:50,Lunch,3,40,42.8,Female,Patio,FALSE,1,FALSE,56-65,Cloudy
Thursday,16:07,18:19,Dinner,5,132,89.52,Female,Patio,FALSE,3,TRUE,46-55,Rainy
Saturday,12:26,13:42,Breakfast,3,76,78.28,Male,Patio,FALSE,2,FALSE,18-25,Sunny
Sunday,17:52,19:44,Dinner,1,172,105.87,Male,Center,FALSE,1,FALSE,56-65,Rainy
Thursday,08:09,10:33,Lunch,1,144,107.99,Female,Window,TRUE,2,FALSE,46-55,Cloudy
Tuesday,18:56,18:48,Breakfast,4,52,81.06,Male,Center,TRUE,5,FALSE,56-65,Sunny
Wednesday,12:49,15:49,Breakfast,1,180,128.43,Female,Patio,FALSE,2,TRUE,18-25,Snowy
Tuesday,19:56,22:56,Lunch,1,180,143.38,Female,Center,TRUE,2,FALSE,18-25,Snowy
Wednesday,17:34,19:47,Dinner,3,133,124.41,Female,Window,TRUE,3,TRUE,56-65,Cloudy
Wednesday,15:02,16:48,Dinner,6,106,86.64,Other,Window,TRUE,1,FALSE,56-65,Cloudy
Monday,10:17,10:48,Lunch,2,31,47.58,Female,Center,FALSE,3,TRUE,26-35,Rainy
Thursday,18:18,18:56,Breakfast,3,38,76.17,Female,Patio,TRUE,3,TRUE,65+,Sunny
Wednesday,09:56,10:40,Dinner,2,104,96.54,Female,Patio,TRUE,5,TRUE,46-55,Rainy
Thursday,16:51,17:23,Breakfast,4,92,98.55,Female,Window,TRUE,4,TRUE,36-45,Sunny
Sunday,12:53,13:52,Dinner,6,119,84.77,Female,Patio,FALSE,3,FALSE,46-55,Cloudy
Thursday,22:56,23:51,Lunch,3,115,82.62,Female,Patio,FALSE,3,FALSE,18-25,Cloudy
Monday,15:45,17:52,Breakfast,2,127,139.86,Other,Center,TRUE,4,TRUE,56-65,Snowy
Thursday,08:00,09:00,Lunch,5,60,81.08,Male,Center,TRUE,2,FALSE,56-65,Rainy
Wednesday,19:39,20:29,Breakfast,5,110,96.39,Male,Window,TRUE,3,FALSE,65+,Cloudy
Friday,13:31,14:29,Dinner,4,118,102.24,Female,Center,TRUE,3,FALSE,18-25,Rainy
Saturday,16:50,18:12,Lunch,6,142,161.7,Male,Window,FALSE,5,TRUE,46-55,Rainy
Wednesday,16:33,17:20,Breakfast,6,107,134.4,Other,Patio,FALSE,4,TRUE,26-35,Sunny
Wednesday,18:48,19:09,Dinner,2,81,105.2,Male,Window,TRUE,2,TRUE,65+,Rainy
Thursday,15:14,16:10,Dinner,4,116,107.34,Female,Patio,FALSE,1,FALSE,36-45,Snowy
Tuesday,19:54,20:58,Breakfast,5,64,106.63,Female,Patio,TRUE,4,TRUE,46-55,Cloudy
Wednesday,21:03,23:56,Breakfast,1,173,125.16,Male,Patio,TRUE,3,FALSE,18-25,Sunny
Wednesday,10:14,11:09,Breakfast,5,115,92.57,Female,Center,TRUE,1,FALSE,18-25,Cloudy
Thursday,20:04,21:20,Lunch,5,76,86.48,Female,Window,TRUE,3,FALSE,36-45,Snowy
Monday,21:17,21:52,Dinner,2,35,37.35,Female,Window,TRUE,3,TRUE,36-45,Cloudy
Monday,14:58,15:45,Dinner,2,107,93.62,Female,Window,FALSE,5,FALSE,56-65,Cloudy
Monday,12:18,13:30,Breakfast,6,72,90.61,Male,Patio,FALSE,5,FALSE,56-65,Rainy
Thursday,17:07,18:15,Breakfast,5,68,83.33,Female,Patio,TRUE,3,FALSE,18-25,Rainy
Monday,15:12,17:13,Breakfast,2,121,141.23,Other,Patio,FALSE,4,TRUE,46-55,Rainy
Tuesday,19:05,20:33,Dinner,2,88,72.24,Male,Patio,TRUE,1,FALSE,36-45,Sunny
Sunday,17:34,18:26,Lunch,4,112,100.14,Female,Patio,TRUE,3,FALSE,36-45,Rainy
Thursday,22:21,24:36:00,Lunch,2,135,100.64,Other,Center,FALSE,3,FALSE,65+,Snowy
Sunday,12:53,14:11,Dinner,4,138,115.44,Other,Patio,TRUE,2,TRUE,65+,Sunny
Monday,09:42,11:42,Breakfast,4,120,148.85,Male,Patio,FALSE,5,TRUE,56-65,Rainy
Wednesday,14:20,15:00,Dinner,5,100,82.66,Other,Center,TRUE,5,FALSE,36-45,Snowy
Tuesday,08:40,09:58,Dinner,3,78,71.29,Other,Center,TRUE,3,TRUE,65+,Snowy
Thursday,17:33,19:26,Lunch,5,173,122.21,Other,Center,FALSE,2,TRUE,46-55,Sunny
Sunday,13:13,14:23,Lunch,2,70,65.49,Female,Window,FALSE,3,TRUE,26-35,Cloudy
Friday,08:54,09:33,Dinner,2,99,123.12,Male,Patio,FALSE,5,TRUE,46-55,Sunny
Monday,09:26,10:34,Lunch,2,68,90.41,Female,Center,FALSE,2,TRUE,26-35,Rainy
Tuesday,08:20,09:43,Breakfast,1,83,103.64,Male,Patio,TRUE,5,FALSE,65+,Cloudy
Saturday,13:17,15:29,Dinner,4,132,135.17,Other,Window,FALSE,5,TRUE,18-25,Snowy
Saturday,12:16,12:47,Lunch,2,31,36,Female,Window,FALSE,2,TRUE,36-45,Cloudy
Sunday,19:37,20:30,Breakfast,1,113,100,Other,Window,FALSE,2,TRUE,36-45,Rainy
Tuesday,16:12,18:16,Dinner,6,124,133.05,Female,Patio,TRUE,1,TRUE,26-35,Rainy
Sunday,19:31,21:02,Lunch,2,151,161.52,Other,Patio,TRUE,5,FALSE,65+,Rainy
Saturday,18:48,20:02,Breakfast,3,134,103.7,Female,Center,TRUE,3,FALSE,36-45,Snowy
Friday,16:14,16:06,Breakfast,3,52,44.44,Other,Patio,FALSE,4,FALSE,65+,Rainy
Saturday,13:35,14:56,Dinner,3,81,86.43,Male,Center,FALSE,3,FALSE,26-35,Sunny
Sunday,16:45,16:16,Lunch,4,31,87.75,Male,Patio,TRUE,4,TRUE,46-55,Sunny
Monday,22:54,22:32,Lunch,2,38,63.83,Other,Window,FALSE,2,TRUE,65+,Cloudy
Monday,20:50,22:05,Dinner,6,135,123.08,Male,Center,TRUE,5,FALSE,18-25,Snowy
Thursday,09:12,10:37,Lunch,3,85,75.47,Male,Patio,FALSE,4,TRUE,46-55,Rainy
Saturday,08:46,09:06,Breakfast,3,80,115.4,Female,Center,TRUE,4,TRUE,65+,Sunny
Wednesday,10:28,11:19,Dinner,4,111,142.09,Male,Center,TRUE,4,TRUE,56-65,Snowy
Thursday,22:45,23:44,Lunch,5,119,71.31,Female,Patio,FALSE,2,FALSE,26-35,Rainy
Sunday,20:47,21:43,Breakfast,1,116,104.28,Female,Center,TRUE,5,TRUE,36-45,Sunny
Sunday,22:36,24:41:00,Lunch,4,125,84.22,Female,Patio,TRUE,1,FALSE,36-45,Snowy
Thursday,11:49,12:50,Breakfast,5,61,91.23,Other,Patio,FALSE,1,TRUE,65+,Rainy
Friday,15:49,15:22,Lunch,2,33,56.12,Other,Window,FALSE,2,FALSE,56-65,Rainy
Monday,17:59,17:34,Dinner,5,35,60.82,Female,Patio,FALSE,1,TRUE,36-45,Sunny
Saturday,14:52,15:33,Dinner,6,101,102.98,Other,Patio,TRUE,1,FALSE,36-45,Cloudy
Wednesday,14:52,15:18,Dinner,1,86,69.85,Female,Window,TRUE,3,TRUE,36-45,Sunny
Tuesday,12:24,14:16,Dinner,5,172,135.43,Other,Patio,TRUE,2,FALSE,46-55,Snowy
Saturday,21:44,22:21,Dinner,1,97,130.64,Female,Center,TRUE,5,TRUE,26-35,Cloudy
Saturday,18:14,20:43,Lunch,3,149,117.13,Female,Center,TRUE,1,FALSE,56-65,Rainy
Sunday,21:50,23:49,Breakfast,4,179,162.5,Male,Patio,FALSE,5,TRUE,18-25,Sunny
Friday,11:58,13:32,Breakfast,3,154,115.68,Other,Patio,FALSE,5,FALSE,26-35,Snowy
Wednesday,14:44,15:54,Lunch,3,70,65.01,Other,Patio,FALSE,3,TRUE,46-55,Cloudy
Wednesday,15:45,16:36,Lunch,5,111,86.75,Male,Patio,TRUE,3,FALSE,26-35,Sunny
Tuesday,16:13,16:51,Lunch,2,38,65.07,Male,Window,TRUE,2,TRUE,56-65,Snowy
Sunday,13:33,14:49,Lunch,6,76,108.78,Other,Patio,TRUE,5,TRUE,46-55,Cloudy
Friday,08:13,10:59,Breakfast,1,166,106.29,Female,Patio,TRUE,2,FALSE,65+,Rainy
Sunday,10:01,11:50,Breakfast,1,109,97.63,Male,Window,TRUE,3,FALSE,18-25,Rainy
Saturday,15:14,15:54,Lunch,1,40,69.37,Female,Window,FALSE,3,TRUE,46-55,Rainy
Tuesday,18:32,20:28,Dinner,2,176,120.49,Male,Center,FALSE,1,FALSE,65+,Snowy
Thursday,17:25,17:01,Lunch,2,36,47.44,Male,Window,FALSE,3,TRUE,46-55,Rainy
Saturday,17:25,19:26,Breakfast,5,121,143.42,Male,Window,TRUE,4,FALSE,26-35,Cloudy
Saturday,20:35,21:29,Dinner,3,114,160.35,Female,Center,TRUE,5,TRUE,56-65,Cloudy
Sunday,10:31,12:38,Breakfast,2,127,109.91,Male,Window,TRUE,1,FALSE,46-55,Sunny
